Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N1001,NEXUS/DTE MR04,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"1,526,550","1,526,550","166,187","1,360,363",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N1002,NEXUS/DEO MR05,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"305,310","305,310","53,769","251,541",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N1003,NEXUS/CPG MR06,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"162,800","162,800","96,606","66,194",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N1004,Nexus/Aspire Energy - Wakeman,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"4,885","4,885",0,"4,885",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N1005,Nexus/Aspire Energy- Chippewa Medina,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"4,885","4,885",521,"4,364",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N1006,Nexus/Aspire Energy - Litchfield,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"4,885","4,885",385,"4,500",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N1007,"Nexus/TC Energy Quarry Road Lorain Co, OH",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"218,807","218,807","78,752","140,055",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N2001,NEXUS/TGP MRO1,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"1,026,867","1,026,867","27,341","999,526",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N2002,NEXUS/KENSINGTON MR02,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"1,017,700","1,017,700","139,413","878,287",NEXUS US,080151107
INTRDY_2022-12-25_0900,12-25-2022,12-24-2022,Operational Capacity,09:00,09:00,N2003,NEXUS/TEXAS EASTERN,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"1,017,708","1,017,708","632,376","385,332",NEXUS US,080151107
