Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30001,DRACUT INTERCONNECT - ESSEX CO. MA. (REC 30016),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"569,430","569,430",0,"569,430",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30002,Tennessee - Haverhill Essex Co. MA,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"88,012","88,012",0,"88,012",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30005,"Westbrook-Granite State ,Cumberland Co.,ME",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"34,575","34,575",639,"33,936",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30007,"PSNH - Granite State Newington  ,Rockingham Co.,NH",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"64,293","64,293",0,"64,293",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30009,CASCO BAY,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"146,340","146,340","2,976","143,364",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30012,BAILYVILLE BORDER M&R (IN) - WASHINGTON CO. ME. (DEL. 30014),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"700,000","700,000",0,"700,000",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30014,BAILEYVILLE BORDER M&R (OUT - WASHINGTON CO. ME (REC. 30012),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"700,000","700,000","151,395","548,605",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30017,Bangor Gas - Bucksport (Orrington),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"94,927","94,927",0,"94,927",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30018,BANGOR GAS - VEAZIE,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"94,927","94,927","16,464","78,463",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30019,MAINE NATGS,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"75,000","75,000","13,100","61,900",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30022,Newington Power Meter Station,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"90,000","90,000",0,"90,000",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30023,MAINE NATGS,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"12,910","12,910","4,760","8,150",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30025,Beverly-Salem Essex Co. MA (Bi-Dir 30035) Flow South,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"720,200","720,200","42,217","677,983",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30027,"National Grid-Haverhill Meter Station (ESSEX,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"56,351","56,351",0,"56,351",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30028,"Northern Utilities-Cotton Rd Delivery - Androscoggin Co, ME.",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"63,361","63,361","5,915","57,446",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30029,MARITIMES/BRUNSWICK PIPELINE METER,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"1,189,834","1,189,834",15,"1,189,819",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30032,"Maine Natural Gas _ Pownal - Cumberland Co. , ME",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"128,000","128,000",500,"127,500",M&N US,081787256
INTRDY_2022-11-29_0900,11-29-2022,11-28-2022,Operational Capacity,09:00,09:00,30033,Woodland Pulp,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"62,503","62,503","11,677","50,826",M&N US,081787256
