Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2023-01-29_0900,01-29-2023,01-28-2023,Operational Capacity,09:00,09:00,44009,EARLY GROVE REC/INJ (59147),,Storage Injection,Injection Point,Storage injection quantity,MMBtu,N,Y,"28,583","28,583",665,"27,918",SALTVILLE,612195573
INTRDY_2023-01-29_0900,01-29-2023,01-28-2023,Operational Capacity,09:00,09:00,44012,SALTVILLE REC INTO P-25,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"61,348","61,348",0,"61,348",SALTVILLE,612195573
INTRDY_2023-01-29_0900,01-29-2023,01-28-2023,Operational Capacity,09:00,09:00,44147,EARLY GROVE DEL/WD (59009),,Storage Withdrawal,Withdrawal Point,Storage withdrawal quantity,MMBtu,N,Y,"28,583","28,583",647,"27,936",SALTVILLE,612195573
INTRDY_2023-01-29_0900,01-29-2023,01-28-2023,Operational Capacity,09:00,09:00,44209,"United Salt - Evaporator Fuel Gas - Smyth Co., VA",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,176","3,176",1,"3,175",SALTVILLE,612195573
INTRDY_2023-01-29_0900,01-29-2023,01-28-2023,Operational Capacity,09:00,09:00,44760,SALTVILLE LLC STORAGE INJECTION,,Storage Injection,Injection Point,Storage injection quantity,MMBtu,N,Y,"154,500","190,000","28,069","161,931",SALTVILLE,612195573
INTRDY_2023-01-29_0900,01-29-2023,01-28-2023,Operational Capacity,09:00,09:00,44766,SALTVILLE STORAGE WITHDRAWAL,,Storage Withdrawal,Withdrawal Point,Storage withdrawal quantity,MMBtu,N,Y,"70,885","70,885","3,158","67,727",SALTVILLE,612195573
INTRDY_2023-01-29_0900,01-29-2023,01-28-2023,Operational Capacity,09:00,09:00,44770,SALTVILLE LLC STORAGE WITHDRAWAL,,Storage Withdrawal,Withdrawal Point,Storage withdrawal quantity,MMBtu,N,Y,"257,500","283,000","23,491","259,509",SALTVILLE,612195573
INTRDY_2023-01-29_0900,01-29-2023,01-28-2023,Operational Capacity,09:00,09:00,44777,SALTVILLE STORAGE INJECTION,,Storage Injection,Injection Point,Storage injection quantity,MMBtu,N,Y,"70,885","70,885","4,648","66,237",SALTVILLE,612195573

