Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2022-12-17_0900,12-17-2022,12-16-2022,Operational Capacity,09:00,09:00,44009,EARLY GROVE REC/INJ (59147),,Storage Injection,Injection Point,Storage injection quantity,MMBtu,N,Y,"28,583","28,583",0,"28,583",SALTVILLE,612195573
INTRDY_2022-12-17_0900,12-17-2022,12-16-2022,Operational Capacity,09:00,09:00,44012,SALTVILLE REC INTO P-25,,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"61,348","61,348",0,"61,348",SALTVILLE,612195573
INTRDY_2022-12-17_0900,12-17-2022,12-16-2022,Operational Capacity,09:00,09:00,44147,EARLY GROVE DEL/WD (59009),,Storage Withdrawal,Withdrawal Point,Storage withdrawal quantity,MMBtu,N,Y,"28,583","28,583","2,110","26,473",SALTVILLE,612195573
INTRDY_2022-12-17_0900,12-17-2022,12-16-2022,Operational Capacity,09:00,09:00,44209,"United Salt - Evaporator Fuel Gas - Smyth Co., VA",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,176","3,176",1,"3,175",SALTVILLE,612195573
INTRDY_2022-12-17_0900,12-17-2022,12-16-2022,Operational Capacity,09:00,09:00,44760,SALTVILLE LLC STORAGE INJECTION,,Storage Injection,Injection Point,Storage injection quantity,MMBtu,N,Y,"154,500","190,000","50,889","139,111",SALTVILLE,612195573
INTRDY_2022-12-17_0900,12-17-2022,12-16-2022,Operational Capacity,09:00,09:00,44766,SALTVILLE STORAGE WITHDRAWAL,,Storage Withdrawal,Withdrawal Point,Storage withdrawal quantity,MMBtu,N,Y,"70,885","70,885","16,761","54,124",SALTVILLE,612195573
INTRDY_2022-12-17_0900,12-17-2022,12-16-2022,Operational Capacity,09:00,09:00,44770,SALTVILLE LLC STORAGE WITHDRAWAL,,Storage Withdrawal,Withdrawal Point,Storage withdrawal quantity,MMBtu,N,Y,"257,500","283,000","2,676","280,324",SALTVILLE,612195573
INTRDY_2022-12-17_0900,12-17-2022,12-16-2022,Operational Capacity,09:00,09:00,44777,SALTVILLE STORAGE INJECTION,,Storage Injection,Injection Point,Storage injection quantity,MMBtu,N,Y,"70,885","70,885",800,"70,085",SALTVILLE,612195573

