Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0001,GB-128 AUGER (992100),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"384,103","384,103","84,847","299,256",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0002,GB-128 MAGNOLIA (992103),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"162,534","162,534","2,494","160,040",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0003,MAGNOLIA REDELIVERY (992110),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,759","3,759",0,"3,759",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0004,GB-128 ENCHILADA 992101,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"576,173","576,173","84,846","491,327",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0005,ENCHILADA REDELIVERY (992109),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"8,883","8,883",0,"8,883",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0008,GB-85 BALDPATE (992102),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"242,189","242,189","8,274","233,915",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0009,SMI-205 (992112),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"20,303","20,303",150,"20,153",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0010,SMI-192 (992104),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"35,830","35,830",0,"35,830",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0012,SEA ROBIN (992105),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"477,770","143,319","36,338","106,981",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0013,KINETICA ENERGY EXPRESS (992108),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"384,115","446,983","12,929","434,054",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0014,KINETICA DEEPWATER EXPRESS (992106),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"161,500","161,500","127,615","33,885",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0015,TRANSCO (992107),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"384,280","447,175",0,"447,175",GARDEN BANKS,966981599
INTRDY_2022-11-14_0900,11-14-2022,11-13-2022,Operational Capacity,09:00,09:00,G0025,BALDPATE REDELIVERY,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"8,388","8,739",0,"8,739",GARDEN BANKS,966981599

