Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45401,TEXAS EASTERN - STORAGE (R-INJ 40401/D-WTD 40402),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"634,000","634,000","302,166","331,834",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45401,TEXAS EASTERN - STORAGE (R-INJ 40401/D-WTD 40402),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"634,000","634,000","17,236","616,764",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45403,TRANSCO - STORAGE (R-INJ 40403/D-WTD 40404),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"712,396","712,396","14,069","698,327",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45403,TRANSCO - STORAGE (R-INJ 40403/D-WTD 40404),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"712,396","712,396","84,714","627,682",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45405,FLORIDA GAS - STORAGE (R-INJ 40405/D-WTD 40406),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"150,000","150,000",0,"150,000",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45405,FLORIDA GAS - STORAGE (R-INJ 40405/D-WTD 40406),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"150,000","150,000","34,257","115,743",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45407,GULF SOUTH - STORAGE (R-INJ 40407/D-WTD 40408),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"195,000","195,000",0,"195,000",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45407,GULF SOUTH - STORAGE (R-INJ 40407/D-WTD 40408),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"195,000","195,000",0,"195,000",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45409,ANR - STORAGE (R-INJ 40409/D-WTD 40410),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"325,000","325,000","5,356","319,644",BOBCAT,614834559
INTRDY_2023-01-14_0900,01-14-2023,01-13-2023,Operational Capacity,09:00,09:00,45409,ANR - STORAGE (R-INJ 40409/D-WTD 40410),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"150,000","150,000","24,287","125,713",BOBCAT,614834559

