Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70004,"Dominion Energy Transmission, Inc - Clarington, OH",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"585,284","590,644",0,"590,644",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70011,"Columbia Gas of  PA.  - Eagle, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"291,789","444,405","113,410","330,995",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70018,"Indiana Gas - Seymour, IN",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"16,607","18,422",367,"18,055",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70020,"Equitrans - Waynesburg, PA",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"4,932","5,402",0,"5,402",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70030,"Philadelphia Gas Works - Point Breeze,PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"198,453","198,453","51,649","146,804",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70033,"PECO Energy - Cromby Generation, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"103,000","103,000",1,"102,999",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70034,"Philadelphia Gas Works - Levick St., PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"150,715","159,120","54,345","104,775",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70035,"PECO Energy - Tilghman St. - Chester, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"179,942","180,378","11,172","169,206",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70036,"PECO Energy - West Conshohocken, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"152,560","166,622","107,789","58,833",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70039,"United Cities - Harrisburg, IL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"13,342","13,978","3,000","10,978",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70041,"Columbia Gas - Lebanon, OH",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"234,583","239,912","63,750","176,162",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70042,"Union Elec -Cape Girardeau, MO",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"56,992","56,992","10,463","46,529",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70043,"Union Electric - Dexter, MO",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"10,692","10,692",0,"10,692",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70051,"PEOPLES NAT - Somerset, PA",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"55,588","55,588","7,000","48,588",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70056,Columbia Gas of  PA. -  (Uniontown),2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"64,141","65,802","13,800","52,002",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70057,"Public Service - South Plainfield, NJ",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"94,494","95,754","29,174","66,580",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70058,"National Grid Metro NY, Goethals Rd., Staten Island, Richmond Co.,",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"793,250","793,250","407,358","385,892",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70061,"Atmos Energy Corporation - Scott Co, MO",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"47,300","47,300",0,"47,300",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70062,"Nat Gas & Oil - Somerset, OH",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"31,922","31,922","22,997","8,925",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70063,"Huntingburg, IN",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"8,976","9,001",868,"8,133",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70065,"Texas Gas Transmission - Lisbon, LA  (Delivery)",ETX,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"368,477","377,573","34,970","342,603",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70066,"Parkway Generation - Sewaren, NJ",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"153,348","168,732","124,347","44,385",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70069,"UGI Utilities, Inc. (Columbia Gas)  - Columbia, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"14,874","14,965","5,289","9,676",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70070,"UGI Utilities, Inc. (Columbia Gas) -Lancaster, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"75,944","76,291","69,914","6,377",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70077,"Columbia Gas - Hooker, OH",2,Receipt,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"228,380","228,380","-18,959","228,380",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70079,"Atmos Energy Corporation- Jim Hill, MO",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"53,349","55,469","6,500","48,969",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70081,"Columbia Gas - Sabina, OH",2,Receipt,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"32,654","32,654","-6,903","32,654",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70087,"Algonquin - Lambertville, NJ",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"1,171,501","1,171,501","1,128,060","43,441",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70089,"Consumers Gas Co. - Carmi, IL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"16,804","16,994",833,"16,161",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70090,"Somerset Gas - Casey Co., KY",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"6,360","6,903",0,"6,903",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70092,"Norris City, IL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,041","3,067",120,"2,947",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70093,"Jasper, IN",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"9,419","9,483","1,892","7,591",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70095,"Nat Gas - Caldwell, OH",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"7,474","7,672",799,"6,873",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70096,"UGI CENTRAL - Shippensburg - Oxford, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"33,722","33,722","1,793","31,929",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70098,"Fulton, MS",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"4,880","4,880",550,"4,330",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70099,Belmont  MS,1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,484","3,484",364,"3,120",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70100,"Red Bay, AL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"2,750","2,750",100,"2,650",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70101,Lawrenceburg Gas - TN,1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"19,467","19,467","1,300","18,167",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70102,"Unit Cities - Murfreesboro, TN",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"16,067","17,719",0,"17,719",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70104,"Lafayette, TN",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"2,750","2,750",600,"2,150",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70107,Summit Utilities Arkansas Inc Cabot AR,1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"8,870","8,870",847,"8,023",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70108,Summit Utilities Arkansas Inc Beebe AR,1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"4,250","4,290",457,"3,833",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70109,Summit Utilities Arkansas Light AR,1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"8,000","8,000",276,"7,724",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70110,"Assoc Nat Gas - Piggott, AR",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"26,875","27,956",0,"27,956",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70119,"Chambersburg, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"16,031","16,031","3,267","12,764",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70122,"Cairo, Public",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"18,821","18,852","3,753","15,099",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70123,"Miss River Fuel Transmission - Bald Knob, AR (REC)",1,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"118,562","118,562",0,"118,562",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70128,"Public Service - Linden, NJ",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"647,262","647,262","277,523","369,739",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70192,"Smith (Harvey Broyle)#2 Murphy-Bryceland, Bienville Psh., LA",ETX,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"59,738","62,387",1,"62,386",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70215,"Texas Gas Transmission LLC - Lebanon, OH",2,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"328,720","328,720",0,"328,720",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70217,"GULF SOUTH PIPELINE COMPANY- KOSCIUSKO,  MS",1,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"356,198","356,198",0,"356,198",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70238,"Hughes Eastern - Chickasaw, MS",1,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"8,627","8,838",62,"8,776",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70244,"Transco - Linden, NJ - DEL",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"253,236","255,004",0,"255,004",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70249,"Transco - Skippack, PA - REC",3,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"187,308","187,996","102,871","85,125",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70266,"UGI CENTRAL - Huntingdon Gas - Huntingdon, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"5,962","5,962",0,"5,962",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70275,"Elizabethtown Gas Company - Elizabeth, NJ",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"138,299","141,091","49,545","91,546",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70283,"TGC Lick Creek - Williamson Co., Il (To TE)",1,Delivery,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"164,301","167,293","-2,732","167,293",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70295,"Anna, IL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"7,471","7,495","1,600","5,895",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70297,ATMOS ENERGY - ETHEL - ATTALA CO. MS,1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"2,288","2,288",0,"2,288",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70298,"Mississippi Valley - McCool, MS",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"1,144","1,244",0,"1,244",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70299,"Florence, AL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"17,738","17,738","1,500","16,238",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70308,"UGI CENTRAL - Lewistown - Juniata Co., PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"15,693","15,693",0,"15,693",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70309,"UGI CENTRAL - Pottsville Gas - Berks Co., PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"34,732","34,732","4,666","30,066",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70313,"Columbia, KY",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,858","3,858",391,"3,467",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70315,"Smyrna, TN",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"54,437","57,567","8,500","49,067",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70316,"Hartsville Gas - Trousdale, TN",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,086","3,086",399,"2,687",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70321,"UGI Utilities, Inc. (Columbia Gas) - Lebanon, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"37,055","37,055","1,521","35,534",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70322,"UGI UTIL (Columbia Gas) - Reading, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"140,745","140,745","21,770","118,975",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70323,"PEOPLES NAT - Claysburg, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"18,567","18,567",525,"18,042",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70336,"Union Elec. - Bloomfield, MO",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"9,623","9,643",0,"9,643",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70364,"Magnum Producing, LP - May, TX",STX,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"14,613","15,142",0,"15,142",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70396,"United Cities - Franklin, TN",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"5,674","5,674",0,"5,674",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70397,"Smyrna, TN",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"10,572","10,902",0,"10,902",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70398,"Bernie, MO",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"2,497","2,603",400,"2,203",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70418,"Gloster, MS",ELA,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"2,686","2,686","2,300",386,TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70419,"Meadville, MS",ELA,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"2,088","2,088",0,"2,088",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70420,"Bude, MS",ELA,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"2,088","2,088",0,"2,088",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70421,"Flora, MS",ELA,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"4,541","4,555",150,"4,405",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70428,"Edmonton, KY",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,884","3,984",1,"3,983",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70429,"Tompkinsville, KY",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,634","3,764",298,"3,466",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70430,"Pulaski, TN",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"8,633","8,633",0,"8,633",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70441,"Grayville, IL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"21,551","21,664","2,399","19,265",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70442,"Crossville, IL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"1,989","2,001",54,"1,947",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70449,"Public Service - Central Works, NJ",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"141,796","147,737","6,792","140,945",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70457,"Lawrenceburg, TN",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,484","3,484",0,"3,484",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70458,"PEOPLES NAT - Ebensburg, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"82,744","83,278","18,000","65,278",TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70463,"UGI CENTRAL - Counties Gas Co. - Mifflin Co., PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,390,402,0,402,TX EAST TRAN,007932908
INTRDY_2025-11-10_1501,11-10-2025,11-10-2025,Operational Capacity,15:01,09:00,70468,"Columbia Gas - Corwin, OH",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,484","3,484",400,"3,084",TX EAST TRAN,007932908
