Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0001,GB-128 AUGER (992100),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"382,551","382,551","69,109","313,442",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0002,GB-128 MAGNOLIA (992103),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"161,877","161,877","3,700","158,177",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0003,MAGNOLIA REDELIVERY (992110),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"3,743","3,743",0,"3,743",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0004,GB-128 ENCHILADA 992101,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"573,844","573,844","73,824","500,020",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0005,ENCHILADA REDELIVERY (992109),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"8,847","8,847",0,"8,847",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0008,GB-85 BALDPATE (992102),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,Y,Y,"241,210","241,210","5,913","235,297",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0009,SMI-205 (992112),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"20,221","20,221",150,"20,071",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0010,SMI-192 (992104),,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"35,685","35,685",0,"35,685",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0012,SEA ROBIN (992105),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"475,839","142,739","32,512","110,227",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0013,KINETICA ENERGY EXPRESS (992108),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"382,563","445,177","10,000","435,177",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0014,KINETICA DEEPWATER EXPRESS (992106),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,Y,Y,"160,847","160,847","106,183","54,664",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0015,TRANSCO (992107),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"382,727","445,368",0,"445,368",GARDEN BANKS,966981599
INTRDY_2023-01-23_0900,01-23-2023,01-22-2023,Operational Capacity,09:00,09:00,G0025,BALDPATE REDELIVERY,,Receipt,Receipt Location,Receipt Point Quantity,MMBtu,N,Y,"8,354","8,704",0,"8,704",GARDEN BANKS,966981599

