Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00001,"Partroy (MORRIS,NJ)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"18,022","18,022","12,000","6,022",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00002,"Waterbury (NEW HAVEN,CT)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"235,284","235,284","17,684","217,600",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00003,North Haven (NEW HAVEN),,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"342,081","342,081","67,590","274,491",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00004,"National Grid-DEY ST. (PROVIDENCE,RI)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"157,437","157,437","35,770","121,667",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00005,"Willimantic (NEW HAVEN, CT)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"15,880","15,880","4,489","11,391",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00006,"Mohegan Park (NEW LONDON,CT)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"25,597","26,692",0,"26,692",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00007,"Waterford (NEW LONDON,CT)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"60,849","60,849","13,671","47,178",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00008,"National Grid-WESTERLY (WASHINGTON,RI)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"10,265","10,265","5,986","4,279",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00009,"Putnam (WINDHAM,CT)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"31,570","32,187","1,621","30,566",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00010,"National Grid - E. Providence (PROVIDENCE,RI)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"147,347","147,347","24,431","122,916",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00011,"Taunton (BRISTOL, MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"67,232","67,232","16,568","50,664",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00012,"National Grid - WARREN (BRISTOL,RI)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"30,409","30,409","12,299","18,110",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00013,"National Grid- Portsmouth (NEWPORT,RI)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"87,827","87,827","18,760","69,067",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00015,"Freetown (BRISTOL,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"77,515","77,515","9,730","67,785",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00016,"New England Gas Company Fall River (BRISTOL,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"116,021","116,021","34,894","81,127",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00017,"New Bedford (BRISTOL,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"116,072","116,072","25,781","90,291",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00018,"National Grid-BOURNE (BARNSTABLE,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"116,996","116,996","15,858","101,138",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00019,"Plymouth (PLYMOUTH,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"5,956","5,956","9,301",0,ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00020,"Milford (WORCESTER,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"23,867","23,867","2,723","21,144",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00021,"National Grid- NORWOOD (NORFOLK,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"40,089","45,508","6,697","38,811",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00022,"Westwood (NORFOLK, MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"93,629","93,629","5,154","88,475",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00023,"National Grid- EAST BRAINTREE (NORFOLK,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"121,046","121,046","45,969","75,077",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00024,"Brockton (PLYMOUTH,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"390,174","513,937","97,259","416,678",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00025,"Hopedale (NORFOLK,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"12,377","12,377","3,119","9,258",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00027,"National Grid- EVERETT (MIDDLESEX,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"247,268","247,268","53,136","194,132",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00028,"Brookford ST (MIDDLESEX,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"66,151","66,151","6,228","59,923",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00029,"Middleboro (PLYMOUTH,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"16,445","17,118","4,100","13,018",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00030,"Guilford (NEW HAVEN,CT)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"74,622","118,839","22,378","96,461",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00031,"Kensington New Haven, CT",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"143,915","143,915","22,257","121,658",ALGONQUIN,006951446
INTRDY_2022-12-14_0900,12-14-2022,12-13-2022,Operational Capacity,09:00,09:00,00032,"National Grid-WALTHAM (MIDDLESEX,MA)",,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"95,754","95,754","6,684","89,070",ALGONQUIN,006951446
