Cycle_Desc,Post_Date,Eff_Gas_Day,Cap_Type_Desc,Post_Time,Eff_Time,Loc,Loc_Name,Loc_Zn,Flow_Ind_Desc,Loc_Purp_Desc,Loc_QTI_Desc,Meas_Basis_Desc,IT,All_Qty_Avail,Total_Design_Capacity,Operating_Capacity,Total_Scheduled_Quantity,Operationally_Available_Capacity,TSP_Name,TSP
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70004,"Dominion Energy Transmission, Inc - Clarington, OH",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"593,830","600,490",0,"600,490",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70011,"Columbia Gas of  PA.  - Eagle, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"291,789","444,405","92,254","352,151",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70017,"Indiana Gas - Greensburg, IN",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"21,573","21,573","1,939","19,634",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70018,"Indiana Gas - Seymour, IN",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"57,331","58,910",605,"58,305",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70020,"Equitrans - Waynesburg, PA",2,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"5,011","5,488",0,"5,488",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70030,"Philadelphia Gas Works - Point Breeze,PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"221,946","222,548","70,594","151,954",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70033,"PECO Energy - Cromby Generation, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"123,798","119,263",2,"119,261",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70034,"Philadelphia Gas Works - Levick St., PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"288,841","287,378","62,614","224,764",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70035,"PECO Energy - Tilghman St. - Chester, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"249,094","249,434","16,315","233,119",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70036,"PECO Energy - West Conshohocken, PA",3,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"241,034","246,546","104,807","141,739",TX EAST TRAN,007932908
INTRDY_2022-12-12_0900,12-12-2022,12-11-2022,Operational Capacity,09:00,09:00,70039,"United Cities - Harrisburg, IL",1,Delivery,Delivery Location,Delivery Point Quantity,MMBtu,N,Y,"20,809","20,738","1,600","19,138",TX EAST TRAN,007932908
