Effective_From_DateTime,Effective_End_DateTime,Loc_Prop,Loc_Name,Allocated_Qty,Direction_Of_Flow,Accounting_Physincal_Indicator,Posting_DateTime
12/02/2022 09:00,12/03/2022 08:59,00809,"Ball Foster (NORFOLK,MA)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00810,"NRG Middletown, (MIDDLESEX,CT)","5,000",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00811,"North Somers (WESTCHESTER,NY)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00812,"TMPL (BRISTOL,MA)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00813,"National Grid-ROCHESTER (PLYMOUTH,MA)",405,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00814,"ANP BELLINGHAM ENERGY COMPANY (NORFOLK,MA)","14,456",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00815,"Dighton Power LLC Bristol MA (BRISTOL,MA)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00816,"Revere Power (PROVIDENCE,RI)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00817,"Dynegy Lake Road (Windham,CT)","11,112",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00819,"Middletown- Cromwell Fairfield, CT","2,463",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00820,"Wallingford Energy Interconnect (FAIRFIELD,CT)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00821,"Pinehills Meter - (PLYMOUTH,MA)",198,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00822,"Phelps Dodge (NEW LONDON,CT)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00823,"Sharon Station-(NORFOLK,MA)","8,031",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00824,New England Gas Company Fall River Gas-North Fall River Sta-(BRIST,"1,716",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00826,"Mystic (MIDDLESEX,MA)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00827,"National Grid-WEYMOUTH (NORFOLK,MA)","1,073",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00828,"UConn Mansfield (TOLLAND,CT)",48,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00829,"National Grid-SANDWICH (BARNSTABLE,MA)","1,485",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00830,"Marathon (MIDDLESEX,MA)","1,216",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00831,"CMEEC-PIERCE POWER PLANT-(NEW HAVEN,CT)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00832,"Norfolk Meter Station (NORFOLK,MA)","2,371",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00833,Kleen Energy,0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00834,"BELD - Braintree Electric Light  (NORFOLK,MA)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00835,"WEST DANBURY (FAIRFIELD,CT)","1,800",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00836,GenConn Power Plant,0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00837,Salem Harbor Station,0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00838,National Grid - West Roxbury,"1,662",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00839,"NStar - Assonet, Bristol Co, MA",85,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00840,AGT to TE Hanover,0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00841,"Norwich Public Utilities-Oakland Heights, New London, CT",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00842,"National Grid - Crary Street-Providence,,RI","3,892",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00843,CPV Towantic,0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00844,"Exelon/Constellation Energy, Norfolk Co., Ma","5,300",D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,00851,"Brookfield Delivery (FAIRFIELD,CT)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,01211,AGT To TETCO for PSEG Del.,0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,01215,"Salem Essex Co., MA North (ESSEX,MA)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,02210,"LAMBERTVILLE DELIVERY (HUNTERDON, NJ)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,02630,"Neptune LNG -(ESSEX, MA)",0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,80100,KLEEN ENERGY LATERAL MAINLINE,0,D,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,80101,KLEEN ENERGY LATERAL,0,R,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,87000,AGT PAL POINT OF TRANSACTION,0,R,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,88888,00215/01215,0,D,P,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,99200,NJ-NY MAINLINE,0,D,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,99826,BROOKFIELD IN-LINE TRANSFER POINT,0,R,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,99847,AGT WEST END ACCTG PT,0,R,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,99854,"HANOVER, NJ FUEL ACCOUNTING METER",0,R,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,99855,SALEM LATERAL CUSTODY TRANSFER POINT,0,R,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,99856,MAHWAH IN-LINE TRANSFER POINT,0,D,A,01/10/2023 06:05
12/02/2022 09:00,12/03/2022 08:59,99857,EAST BRAINTREE CUSTODY TRANSFER POINT,"-20,000",D,A,01/10/2023 06:05

