Gas Date: 2022-12-26  Cycle: INTRDY_2022-12-27_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-842,
Chambersburg,2111,1570,
Egypt,2020,483,-1768,
Fagus,312,84,
Lambertville,2595,1973,
Lebanon,533,-422,-631,
Longview,290,0,
Owingsville,695,200,-1875,
Perulack,3446,3108,
Vidor,500,509,-731,
