Gas Date: 2022-12-20  Cycle: INTRDY_2022-12-21_0900
Station Name,Cap,Nom,Cap2
Albany,1093,579,
Alexander City,1096,579,
Dunnellon,1087,591,
Hildreth,1090,576,
Reunion,1082,356,
Transco 85,804,622,
