Gas Date: 2023-01-03  Cycle: INTRDY_2023-01-04_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,905,
Chaplin,1114,1047,
Cromwell,1400,1163,
C System,178,74,
E System,125,51,
G System,484,288,
Hanover,1119,-6,-780,
AGT I-8,150,-121,-440,
J System 2,324,112,
J System,360,167,
Mahwah Mainline,1179,1036,-958,
Millenium Mainline,1890,1754,
Oxford,1604,1308,
Southeast,1938,1678,
Stony Point,1961,1734,
Weymouth,80,-61,-720,
