Gas Date: 2023-01-27  Cycle: INTRDY_2023-01-28_0900
Station Name,Cap,Nom,Cap2
Albany,1139,530,
Alexander City,1142,530,
Dunnellon,1133,537,
Hildreth,1135,527,
Reunion,1129,286,
Transco 85,804,560,
