Gas Date: 2023-01-18  Cycle: INTRDY_2023-01-19_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,877,
Chaplin,1114,1011,
Cromwell,1400,1218,
C System,178,80,
E System,125,87,
G System,484,346,
Hanover,1119,-145,-780,
AGT I-8,150,-95,-440,
J System 2,324,159,
J System,360,205,
Mahwah Mainline,1179,835,-958,
Millenium Mainline,1890,1800,
Oxford,1604,1369,
Southeast,1938,1726,
Stony Point,1961,1783,
Weymouth,80,-58,-720,
