Gas Date: 2022-12-26  Cycle: INTRDY_2022-12-27_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,900,
Chaplin,1114,1034,
Cromwell,1400,1202,
C System,178,111,
E System,125,90,
G System,484,359,
Hanover,1119,-27,-780,
AGT I-8,150,-5,-440,
J System 2,324,194,
J System,360,267,
Mahwah Mainline,1179,916,-958,
Millenium Mainline,1890,1751,
Oxford,1604,1414,
Southeast,1938,1655,
Stony Point,1961,1725,
Weymouth,80,-5,-720,
