Gas Date: 2022-11-22  Cycle: INTRDY_2022-11-23_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,882,
Chaplin,1114,1023,
Cromwell,1400,1150,
C System,178,75,
E System,125,63,
G System,484,295,
Hanover,1119,-173,-780,
AGT I-8,150,-109,-440,
J System 2,324,137,
J System,360,175,
Mahwah Mainline,1179,863,-958,
Millenium Mainline,1890,1747,
Oxford,1604,1306,
Southeast,1938,1673,
Stony Point,1961,1729,
Weymouth,80,-10,-720,
