Gas Date: 2022-11-14  Cycle: INTRDY_2022-11-15_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2674,
Chambersburg,1892,1690,
Egypt,2020,-1375,-1768,
Fagus,312,107,
Lambertville,2590,1598,
Lebanon,533,-605,-710,
Longview,290,0,
Owingsville,695,-1709,-1875,
Perulack,3383,2823,
Vidor,603,434,-627,
