Gas Date: 2022-11-18  Cycle: INTRDY_2022-11-19_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,892,
Chaplin,1114,1036,
Cromwell,1400,1160,
C System,178,88,
E System,125,67,
G System,484,298,
Hanover,1119,-167,-780,
AGT I-8,150,-127,-440,
J System 2,324,114,
J System,360,164,
Mahwah Mainline,1179,798,-958,
Millenium Mainline,1890,1760,
Oxford,1604,1336,
Southeast,1938,1686,
Stony Point,1961,1742,
Weymouth,80,-39,-720,
