Gas Date: 2023-02-12  Cycle: INTRDY_2023-02-13_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2608,
Chambersburg,2167,1379,
Egypt,2020,-1497,-1690,
Fagus,312,87,
Lambertville,2683,1409,
Lebanon,533,-659,-759,
Longview,290,0,
Owingsville,695,-1758,-1986,
Perulack,3484,2611,
Vidor,660,390,-691,
