Gas Date: 2022-11-26  Cycle: INTRDY_2022-11-27_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,771,
Chaplin,1114,898,
Cromwell,1400,977,
C System,178,58,
E System,125,46,
G System,484,233,
Hanover,1119,-186,-780,
AGT I-8,150,-122,-440,
J System 2,324,106,
J System,360,131,
Mahwah Mainline,1179,726,-958,
Millenium Mainline,1890,1554,
Oxford,1604,1104,
Southeast,1938,1496,
Stony Point,1961,1540,
Weymouth,80,-64,-720,
