Gas Date: 2022-12-06  Cycle: INTRDY_2022-12-07_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,656,
Chaplin,1114,782,
Cromwell,1400,897,
C System,178,55,
E System,125,44,
G System,484,153,
Hanover,1119,-92,-780,
AGT I-8,150,-105,-440,
J System 2,324,115,
J System,360,160,
Mahwah Mainline,1179,842,-958,
Millenium Mainline,1890,1563,
Oxford,1604,1007,
Southeast,1938,1489,
Stony Point,1961,1542,
Weymouth,80,-64,-720,
