Gas Date: 2023-02-05  Cycle: INTRDY_2023-02-06_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,807,
Chaplin,1114,941,
Cromwell,1400,1092,
C System,178,85,
E System,125,87,
G System,484,287,
Hanover,1119,-91,-780,
AGT I-8,150,-82,-440,
J System 2,324,147,
J System,360,203,
Mahwah Mainline,1179,824,-958,
Millenium Mainline,1890,1667,
Oxford,1604,1263,
Southeast,1938,1596,
Stony Point,1961,1650,
Weymouth,80,-69,-720,
