Gas Date: 2023-02-16  Cycle: INTRDY_2023-02-17_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,1086,982,
Delhi,1024,886,
Gwinville East,1122,986,
Gwinville,1122,987,
Lucedale,1112,943,
Petal Mainline,1126,947,
