Gas Date: 2023-01-04  Cycle: INTRDY_2023-01-05_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,1090,879,
Delhi,1064,881,
Gwinville East,1133,947,
Gwinville,1133,949,
Lucedale,1106,906,
Petal Mainline,1121,952,
