Gas Date: 2023-02-07  Cycle: INTRDY_2023-02-08_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,1086,913,
Delhi,1024,852,
Gwinville East,1122,952,
Gwinville,1122,953,
Lucedale,1112,890,
Petal Mainline,1126,911,
