Gas Date: 2023-02-01  Cycle: INTRDY_2023-02-02_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,996,
Chaplin,1114,1129,
Cromwell,1400,1276,
C System,178,96,
E System,125,74,
G System,484,333,
Hanover,1119,240,-780,
AGT I-8,150,-23,-440,
J System 2,324,200,
J System,360,278,
Mahwah Mainline,1179,1143,-958,
Millenium Mainline,1890,1873,
Oxford,1604,1489,
Southeast,1938,1794,
Stony Point,1961,1851,
Weymouth,80,-24,-720,
