Gas Date: 2023-02-14  Cycle: INTRDY_2023-02-15_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,856,
Chaplin,1114,980,
Cromwell,1400,1173,
C System,178,80,
E System,125,69,
G System,484,292,
Hanover,1119,-21,-780,
AGT I-8,150,-75,-440,
J System 2,324,148,
J System,360,188,
Mahwah Mainline,1179,946,-958,
Millenium Mainline,1890,1824,
Oxford,1604,1334,
Southeast,1938,1749,
Stony Point,1961,1804,
Weymouth,80,-76,-720,
