Gas Date: 2022-12-22  Cycle: INTRDY_2022-12-23_0900
Station Name,Cap,Nom,Cap2
Athens,455,81,
Blue Racer,200,21,
Belle River,606,402,
Colerain,950,849,
Clyde,1470,1135,
Hanoverton,1491,1213,
Highland,455,81,
Milford,606,401,
Majorsville,695,479,
Big Run,850,29,
Salineville,950,921,
Springville,455,80,
Holbrook,330,277,
Washington,606,402,
Wadsworth,1488,1209,
Waterville,1420,1037,
Ypsilanti,1151,828,
