Gas Date: 2023-02-17  Cycle: INTRDY_2023-02-18_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,28,
Belle River,606,539,
Colerain,950,860,
Clyde,1488,1291,
Hanoverton,1509,1378,
Highland,455,0,
Milford,606,539,
Majorsville,695,465,
Big Run,850,28,
Salineville,950,936,
Springville,455,0,
Holbrook,330,289,
Washington,606,539,
Wadsworth,1506,1378,
Waterville,1438,1209,
Ypsilanti,1151,858,
