Gas Date: 2023-02-15  Cycle: INTRDY_2023-02-16_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2713,
Chambersburg,2167,1199,
Egypt,2020,-1430,-1690,
Fagus,312,-2,
Lambertville,2683,705,
Lebanon,533,-661,-759,
Longview,290,-40,
Owingsville,695,-1776,-1986,
Perulack,3484,1634,
Vidor,660,484,-691,
