Gas Date: 2023-01-18  Cycle: INTRDY_2023-01-19_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,26,
Belle River,606,595,
Colerain,950,858,
Clyde,1470,1394,
Hanoverton,1491,1423,
Highland,455,0,
Milford,606,595,
Majorsville,695,466,
Big Run,850,26,
Salineville,950,936,
Springville,455,0,
Holbrook,330,315,
Washington,606,595,
Wadsworth,1488,1418,
Waterville,1420,1291,
Ypsilanti,1151,910,
