Gas Date: 2022-11-29  Cycle: INTRDY_2022-11-30_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,932,942,
Delhi,986,853,
Gwinville East,1063,942,
Gwinville,1063,942,
Lucedale,1001,908,
Petal Mainline,1069,942,
