Gas Date: 2023-01-02  Cycle: INTRDY_2023-01-03_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,26,
Belle River,606,580,
Colerain,950,837,
Clyde,1470,1314,
Hanoverton,1491,1333,
Highland,455,0,
Milford,606,580,
Majorsville,695,440,
Big Run,850,26,
Salineville,950,919,
Springville,455,0,
Holbrook,330,300,
Washington,606,580,
Wadsworth,1488,1328,
Waterville,1420,1219,
Ypsilanti,1151,871,
