Gas Date: 2022-12-25  Cycle: INTRDY_2022-12-26_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-824,
Chambersburg,2111,1513,
Egypt,2020,424,-1768,
Fagus,312,88,
Lambertville,2595,1977,
Lebanon,533,-446,-455,
Longview,290,4,
Owingsville,695,91,-1875,
Perulack,3446,2954,
Vidor,500,518,-731,
