Gas Date: 2022-11-25  Cycle: INTRDY_2022-11-26_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,830,
Chaplin,1114,966,
Cromwell,1400,1043,
C System,178,58,
E System,125,46,
G System,484,237,
Hanover,1119,-153,-780,
AGT I-8,150,-122,-440,
J System 2,324,114,
J System,360,143,
Mahwah Mainline,1179,796,-958,
Millenium Mainline,1890,1621,
Oxford,1604,1169,
Southeast,1938,1557,
Stony Point,1961,1604,
Weymouth,80,-64,-720,
