Gas Date: 2022-12-06  Cycle: INTRDY_2022-12-07_0900
Station Name,Cap,Nom,Cap2
Albany,797,592,
Alexander City,800,592,
Dunnellon,791,589,
Hildreth,794,589,
Reunion,787,337,
Transco 85,804,605,
