Gas Date: 2022-11-26  Cycle: INTRDY_2022-11-27_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2757,
Chambersburg,2022,1258,
Egypt,2020,-1432,-1768,
Fagus,312,24,
Lambertville,2590,920,
Lebanon,533,-631,-710,
Longview,290,0,
Owingsville,695,-1863,-1875,
Perulack,3383,1702,
Vidor,603,484,-627,
