Gas Date: 2023-01-02  Cycle: INTRDY_2023-01-03_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-3061,
Chambersburg,2153,1356,
Egypt,2020,-1765,-1775,
Fagus,312,17,
Lambertville,2682,1017,
Lebanon,533,-617,-727,
Longview,290,0,
Owingsville,695,-2218,-1901,
Perulack,3471,1972,
Vidor,500,397,-705,
