Gas Date: 2023-02-16  Cycle: INTRDY_2023-02-17_0900
Station Name,Cap,Nom,Cap2
Albany,1139,614,
Alexander City,1142,614,
Dunnellon,1133,611,
Hildreth,1135,611,
Reunion,1129,359,
Transco 85,804,626,
