Gas Date: 2022-11-28  Cycle: INTRDY_2022-11-29_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,857,
Chaplin,1114,991,
Cromwell,1400,1093,
C System,178,74,
E System,125,44,
G System,484,290,
Hanover,1119,-82,-780,
AGT I-8,150,-122,-440,
J System 2,324,124,
J System,360,155,
Mahwah Mainline,1179,846,-958,
Millenium Mainline,1890,1695,
Oxford,1604,1247,
Southeast,1938,1619,
Stony Point,1961,1675,
Weymouth,80,-25,-720,
