Gas Date: 2022-11-15  Cycle: INTRDY_2022-11-16_0900
Station Name,Cap,Nom,Cap2
Albany,867,680,
Alexander City,867,680,
Dunnellon,864,677,
Hildreth,864,677,
Reunion,863,547,
Transco 85,804,705,
