Gas Date: 2022-12-30  Cycle: INTRDY_2022-12-31_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,716,
Chaplin,1114,846,
Cromwell,1400,958,
C System,178,65,
E System,125,38,
G System,484,227,
Hanover,1119,-170,-780,
AGT I-8,150,-132,-440,
J System 2,324,141,
J System,360,181,
Mahwah Mainline,1179,746,-958,
Millenium Mainline,1890,1532,
Oxford,1604,1074,
Southeast,1938,1462,
Stony Point,1961,1512,
Weymouth,80,-65,-720,
