Gas Date: 2023-01-02  Cycle: INTRDY_2023-01-03_0900
Station Name,Cap,Nom,Cap2
Albany,1139,507,
Alexander City,1142,507,
Dunnellon,1133,504,
Hildreth,1136,504,
Reunion,1130,254,
Transco 85,804,517,
