Gas Date: 2022-12-09  Cycle: INTRDY_2022-12-10_0900
Station Name,Cap,Nom,Cap2
Albany,797,509,
Alexander City,800,509,
Dunnellon,791,506,
Hildreth,794,506,
Reunion,787,245,
Transco 85,804,520,
