Gas Date: 2022-11-20  Cycle: INTRDY_2022-11-21_0900
Station Name,Cap,Nom,Cap2
Albany,1093,588,
Alexander City,1096,591,
Dunnellon,1087,585,
Hildreth,1090,585,
Reunion,1082,362,
Transco 85,804,643,
