Gas Date: 2023-01-05  Cycle: INTRDY_2023-01-06_0900
Station Name,Cap,Nom,Cap2
Albany,1139,854,
Alexander City,1142,857,
Dunnellon,1133,850,
Hildreth,1136,850,
Reunion,1130,600,
Transco 85,804,874,
