Gas Date: 2022-12-15  Cycle: INTRDY_2022-12-16_0900
Station Name,Cap,Nom,Cap2
Albany,797,531,
Alexander City,800,531,
Dunnellon,791,528,
Hildreth,794,528,
Reunion,787,277,
Transco 85,804,553,
