Gas Date: 2022-11-12  Cycle: INTRDY_2022-11-13_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,645,
Chaplin,1114,776,
Cromwell,1400,815,
C System,178,47,
E System,125,31,
G System,484,159,
Hanover,1119,-89,-780,
AGT I-8,150,-118,-440,
J System 2,324,78,
J System,360,97,
Mahwah Mainline,1179,842,-958,
Millenium Mainline,1890,1451,
Oxford,1604,900,
Southeast,1938,1409,
Stony Point,1961,1443,
Weymouth,80,-56,-720,
