Gas Date: 2023-01-10  Cycle: INTRDY_2023-01-11_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2716,
Chambersburg,2153,1721,
Egypt,2020,-1418,-1775,
Fagus,312,8,
Lambertville,2682,2008,
Lebanon,533,-651,-727,
Longview,290,0,
Owingsville,695,-1868,-1901,
Perulack,3471,3261,
Vidor,500,394,-705,
