Gas Date: 2025-11-10  Cycle: INTRDY_2025-11-10_1500
Station Name,Cap,Nom,Cap2
Burrillville,1162,706,
Chaplin,1173,859,
Cromwell,1410,1081,
C System,178,89,
E System,125,45,
G System,487,301,
Hanover,817,-231,-780,
AGT I-8,-150,-54,440,
J System 2,337,149,
J System,381,195,
Mahwah Mainline,1632,838,-958,
Millenium Mainline,1890,1682,
Oxford,1674,1277,
Southeast,1972,1603,
Stony Point,1981,1666,
Weymouth,-80,17,720,
