Gas Date: 2022-12-25  Cycle: INTRDY_2022-12-26_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,1129,890,
Delhi,1091,877,
Gwinville East,1177,1096,
Gwinville,1177,1053,
Lucedale,1089,943,
Petal Mainline,1142,937,
