Gas Date: 2022-12-12  Cycle: INTRDY_2022-12-13_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2567,
Chambersburg,2111,2023,
Egypt,2020,-1261,-1506,
Fagus,312,79,
Lambertville,2595,2336,
Lebanon,533,-622,-710,
Longview,290,45,
Owingsville,695,-1641,-1798,
Perulack,3446,3141,
Vidor,577,530,-731,
