Gas Date: 2022-11-30  Cycle: INTRDY_2022-12-01_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,46,
Belle River,326,324,
Colerain,950,761,
Clyde,1437,1173,
Hanoverton,1458,1185,
Highland,455,0,
Milford,326,324,
Majorsville,695,363,
Big Run,850,46,
Salineville,950,858,
Springville,455,0,
Holbrook,330,200,
Washington,326,324,
Wadsworth,1455,1181,
Waterville,1387,1127,
Ypsilanti,832,699,
