Gas Date: 2023-01-05  Cycle: INTRDY_2023-01-06_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,1090,871,
Delhi,1064,891,
Gwinville East,1133,960,
Gwinville,1133,961,
Lucedale,1106,897,
Petal Mainline,1121,954,
