Gas Date: 2022-11-26  Cycle: INTRDY_2022-11-27_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,46,
Belle River,326,324,
Colerain,950,753,
Clyde,1437,1164,
Hanoverton,1458,1176,
Highland,455,0,
Milford,326,324,
Majorsville,695,362,
Big Run,850,46,
Salineville,950,850,
Springville,455,0,
Holbrook,330,198,
Washington,326,324,
Wadsworth,1455,1172,
Waterville,1387,1119,
Ypsilanti,832,731,
