Gas Date: 2022-12-02  Cycle: INTRDY_2022-12-03_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,30,
Belle River,467,412,
Colerain,950,784,
Clyde,1470,1209,
Hanoverton,1491,1224,
Highland,455,0,
Milford,467,412,
Majorsville,695,415,
Big Run,850,30,
Salineville,950,882,
Springville,455,0,
Holbrook,330,247,
Washington,467,412,
Wadsworth,1488,1220,
Waterville,1420,1114,
Ypsilanti,751,713,
