Gas Date: 2023-01-18  Cycle: INTRDY_2023-01-19_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2485,
Chambersburg,2153,1515,
Egypt,2020,-1183,-1690,
Fagus,312,28,
Lambertville,2682,1671,
Lebanon,533,-656,-727,
Longview,290,0,
Owingsville,695,-1616,-1986,
Perulack,3471,2902,
Vidor,500,492,-705,
