Gas Date: 2022-11-29  Cycle: INTRDY_2022-11-30_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,873,
Chaplin,1114,1010,
Cromwell,1400,1149,
C System,178,64,
E System,125,56,
G System,484,329,
Hanover,1119,36,-780,
AGT I-8,150,-125,-440,
J System 2,324,148,
J System,360,184,
Mahwah Mainline,1179,1002,-958,
Millenium Mainline,1890,1812,
Oxford,1604,1299,
Southeast,1938,1726,
Stony Point,1961,1789,
Weymouth,80,-70,-720,
