Gas Date: 2022-12-21  Cycle: INTRDY_2022-12-22_0900
Station Name,Cap,Nom,Cap2
Albany,1093,496,
Alexander City,1096,496,
Dunnellon,1087,503,
Hildreth,1090,493,
Reunion,1082,252,
Transco 85,804,528,
