Gas Date: 2022-12-31  Cycle: INTRDY_2023-01-01_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2878,
Chambersburg,2111,1362,
Egypt,2020,-1527,-1768,
Fagus,312,15,
Lambertville,2595,1147,
Lebanon,533,-654,-731,
Longview,290,0,
Owingsville,695,-2035,-1875,
Perulack,3446,1898,
Vidor,500,340,-731,
