Gas Date: 2022-11-22  Cycle: INTRDY_2022-11-23_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,46,
Belle River,326,324,
Colerain,950,709,
Clyde,1437,1108,
Hanoverton,1458,1122,
Highland,455,0,
Milford,326,324,
Majorsville,695,311,
Big Run,850,46,
Salineville,950,806,
Springville,455,0,
Holbrook,330,208,
Washington,326,324,
Wadsworth,1455,1118,
Waterville,1387,1057,
Ypsilanti,832,722,
