Gas Date: 2022-11-21  Cycle: INTRDY_2022-11-22_0900
Station Name,Cap,Nom,Cap2
Albany,1093,615,
Alexander City,1096,615,
Dunnellon,1087,612,
Hildreth,1090,612,
Reunion,1082,387,
Transco 85,804,668,
